subject,ssd,nstoptrials,n_matched_go,mean_violation,mean_stopFailureRT,mean_precedingGoRT
87,650.0,6,3,-1.6666666666666667,824.3333333333334,826.0
88,300.0,9,4,-39.0,481.5,520.5
88,350.0,10,3,-4.666666666666667,559.3333333333334,564.0
88,400.0,11,3,-10.333333333333334,598.3333333333334,608.6666666666666
88,450.0,17,3,-19.0,522.0,541.0
88,500.0,22,6,-85.33333333333333,566.0,651.3333333333334
88,550.0,20,7,-25.428571428571427,747.0,772.4285714285714
88,600.0,13,2,54.5,817.5,763.0
88,650.0,5,2,-1.5,710.5,712.0
89,250.0,14,2,2.0,587.5,585.5
89,300.0,26,6,-17.166666666666668,573.1666666666666,590.3333333333334
89,350.0,27,12,-40.166666666666664,608.9166666666666,649.0833333333334
89,400.0,27,8,-80.875,647.75,728.625
89,450.0,17,9,-7.444444444444445,673.5555555555555,681.0
90,200.0,18,4,-91.25,535.75,627.0
90,250.0,34,12,-37.833333333333336,498.9166666666667,536.75
90,300.0,28,12,-63.5,514.6666666666666,578.1666666666666
90,350.0,16,6,2.1666666666666665,527.6666666666666,525.5
90,400.0,12,4,-119.0,601.75,720.75
90,450.0,4,2,21.0,637.0,616.0
91,300.0,10,3,17.0,675.3333333333334,658.3333333333334
91,350.0,25,3,-55.666666666666664,500.6666666666667,556.3333333333334
91,400.0,31,9,-126.55555555555556,546.8888888888889,673.4444444444445
91,450.0,19,9,-50.22222222222222,520.5555555555555,570.7777777777778
91,500.0,13,4,4.25,580.75,576.5
91,550.0,9,4,-4.75,670.75,675.5
91,600.0,4,2,-101.0,692.0,793.0
92,200.0,18,2,90.5,550.0,459.5
92,250.0,29,8,-26.875,451.125,478.0
92,300.0,30,8,-79.5,454.0,533.5
92,350.0,19,9,-16.333333333333332,515.8888888888889,532.2222222222222
92,450.0,6,3,-108.33333333333333,674.3333333333334,782.6666666666666
94,150.0,15,3,-36.666666666666664,373.6666666666667,410.3333333333333
94,200.0,32,5,-34.2,382.6,416.8
94,250.0,39,12,-25.333333333333332,425.3333333333333,450.6666666666667
94,300.0,22,9,-35.77777777777778,451.77777777777777,487.55555555555554
94,350.0,5,4,7.25,468.0,460.75
96,300.0,16,3,17.0,644.0,627.0
96,350.0,33,7,-5.428571428571429,624.7142857142857,630.1428571428571
96,400.0,35,13,-28.53846153846154,620.2307692307693,648.7692307692307
96,450.0,19,6,28.333333333333332,674.6666666666666,646.3333333333334
96,500.0,8,2,33.5,602.0,568.5
96,550.0,3,2,-70.5,646.5,717.0
97,250.0,27,4,-170.75,488.75,659.5
97,300.0,40,14,-59.0,534.8571428571429,593.8571428571429
97,350.0,29,12,-62.083333333333336,537.8333333333334,599.9166666666666
97,400.0,15,6,2.5,606.3333333333334,603.8333333333334
97,450.0,4,3,-99.0,521.0,620.0
99,250.0,31,4,-68.0,580.5,648.5
99,300.0,40,15,-21.266666666666666,477.53333333333336,498.8
99,350.0,27,11,-83.63636363636364,486.1818181818182,569.8181818181819
99,400.0,11,6,-76.16666666666667,543.0,619.1666666666666
100,200.0,17,2,54.5,690.5,636.0
100,250.0,32,9,-10.333333333333334,648.0,658.3333333333334
100,300.0,29,13,-52.53846153846154,636.4615384615385,689.0
100,350.0,18,8,-45.0,612.875,657.875
100,400.0,13,3,-121.66666666666667,575.3333333333334,697.0
101,350.0,16,4,-102.0,559.75,661.75
101,400.0,23,3,-121.0,525.6666666666666,646.6666666666666
101,450.0,21,6,7.833333333333333,637.1666666666666,629.3333333333334
101,500.0,16,6,-16.166666666666668,719.5,735.6666666666666
101,550.0,17,6,27.833333333333332,780.5,752.6666666666666
101,600.0,12,4,-76.75,719.25,796.0
101,650.0,3,3,-211.0,781.3333333333334,992.3333333333334
102,200.0,45,13,-71.92307692307692,484.53846153846155,556.4615384615385
102,250.0,29,11,-5.545454545454546,471.1818181818182,476.72727272727275
102,300.0,8,3,-186.0,465.0,651.0
103,200.0,17,7,56.57142857142857,563.0,506.42857142857144
103,250.0,23,9,-46.333333333333336,546.2222222222222,592.5555555555555
103,300.0,33,10,-111.7,508.7,620.4
103,350.0,27,10,-76.2,560.2,636.4
103,400.0,10,5,-96.2,480.8,577.0
103,450.0,3,2,-20.0,541.5,561.5
105,200.0,19,7,46.0,478.57142857142856,432.57142857142856
105,250.0,25,6,1.8333333333333333,464.0,462.1666666666667
105,300.0,27,9,-89.33333333333333,460.3333333333333,549.6666666666666
105,350.0,16,5,-56.8,454.0,510.8
105,400.0,7,3,-5.333333333333333,452.6666666666667,458.0
