subject,ssd,nstoptrials,n_matched_go,mean_violation,mean_stopFailureRT,mean_precedingGoRT
168,200.0,23,2,-111.0,387.5,498.5
168,250.0,20,4,-32.5,434.0,466.5
168,300.0,4,2,-15.0,423.0,438.0
171,200.0,10,3,136.33333333333334,573.3333333333334,437.0
172,150.0,19,2,126.5,514.0,387.5
172,200.0,19,2,-40.0,389.0,429.0
172,250.0,7,3,9.0,557.3333333333334,548.3333333333334
173,300.0,20,3,-106.66666666666667,412.0,518.6666666666666
173,350.0,17,5,-76.6,517.8,594.4
173,400.0,9,2,-61.0,513.5,574.5
175,250.0,17,3,27.333333333333332,635.0,607.6666666666666
175,300.0,9,4,-17.0,559.75,576.75
177,200.0,13,2,185.5,606.0,420.5
177,350.0,2,2,61.5,555.5,494.0
179,100.0,7,2,25.0,489.5,464.5
179,200.0,12,3,-62.333333333333336,450.6666666666667,513.0
179,250.0,10,4,-60.0,419.75,479.75
179,300.0,10,3,-77.0,512.0,589.0
179,350.0,7,4,-5.75,509.25,515.0
180,200.0,20,4,-53.75,623.0,676.75
180,250.0,10,5,141.8,685.0,543.2
183,300.0,17,2,-81.0,540.0,621.0
184,350.0,12,3,-19.333333333333332,653.3333333333334,672.6666666666666
184,450.0,11,2,-47.5,540.0,587.5
185,400.0,7,2,70.5,571.5,501.0
186,200.0,17,4,-120.75,355.25,476.0
186,250.0,14,3,-130.33333333333334,448.3333333333333,578.6666666666666
188,400.0,16,3,2.6666666666666665,596.6666666666666,594.0
188,450.0,12,2,-85.0,635.5,720.5
188,500.0,7,2,55.5,618.5,563.0
189,0.0,10,5,99.2,546.4,447.2
189,250.0,12,2,-3.0,480.0,483.0
190,250.0,23,4,-60.25,475.5,535.75
190,300.0,17,4,-40.5,469.25,509.75
193,150.0,7,2,109.0,651.5,542.5
193,200.0,11,2,196.5,869.5,673.0
193,250.0,11,5,-39.8,575.8,615.6
193,550.0,3,2,-8.0,750.5,758.5
195,250.0,15,5,-10.0,529.2,539.2
198,500.0,20,2,-160.0,521.5,681.5
198,550.0,11,2,-25.0,684.5,709.5
199,500.0,4,3,-68.66666666666667,529.3333333333334,598.0
201,250.0,17,4,76.25,664.25,588.0
202,350.0,17,5,-127.4,492.6,620.0
202,400.0,15,3,-38.333333333333336,543.6666666666666,582.0
203,100.0,8,2,56.0,660.5,604.5
203,250.0,11,4,-9.25,495.25,504.5
205,150.0,20,4,-53.0,408.5,461.5
205,200.0,12,4,-25.5,471.75,497.25
207,0.0,5,2,-14.0,631.5,645.5
207,200.0,11,2,-98.0,414.0,512.0
207,250.0,7,2,-111.0,419.5,530.5
207,350.0,4,2,-162.0,557.5,719.5
208,350.0,13,2,223.0,627.0,404.0
208,400.0,9,2,-82.0,746.5,828.5
210,250.0,12,3,10.0,560.6666666666666,550.6666666666666
210,350.0,12,4,-151.75,489.5,641.25
210,400.0,5,2,-65.0,497.0,562.0
212,300.0,5,2,-13.0,597.0,610.0
212,400.0,18,3,-100.66666666666667,585.6666666666666,686.3333333333334
214,250.0,12,2,-108.5,430.5,539.0
214,350.0,15,7,-39.42857142857143,560.2857142857143,599.7142857142857
214,400.0,5,2,53.0,547.0,494.0
215,250.0,17,3,65.33333333333333,574.0,508.6666666666667
215,300.0,17,3,-141.66666666666666,513.6666666666666,655.3333333333334
215,350.0,10,2,-199.0,550.5,749.5
216,0.0,7,2,160.0,701.5,541.5
216,350.0,10,3,-9.333333333333334,612.3333333333334,621.6666666666666
217,150.0,4,2,110.5,587.0,476.5
217,300.0,19,7,-18.714285714285715,465.2857142857143,484.0
217,350.0,6,3,-49.0,492.0,541.0
219,50.0,4,2,-76.5,450.5,527.0
219,150.0,6,2,46.0,517.0,471.0
219,200.0,9,2,-194.0,445.5,639.5
219,250.0,9,2,-116.5,370.5,487.0
220,0.0,20,2,38.0,616.0,578.0
220,100.0,11,2,205.0,850.5,645.5
220,150.0,11,2,120.5,798.0,677.5
221,350.0,17,2,-61.0,556.0,617.0
221,400.0,15,2,44.0,670.0,626.0
221,450.0,8,3,49.333333333333336,630.6666666666666,581.3333333333334
222,200.0,9,2,26.0,575.5,549.5
222,250.0,15,2,-63.0,488.5,551.5
222,300.0,15,4,-63.5,524.25,587.75
222,350.0,8,3,-22.0,538.6666666666666,560.6666666666666
223,300.0,14,4,0.75,593.25,592.5
223,350.0,6,3,-50.666666666666664,563.0,613.6666666666666
226,400.0,17,6,24.0,549.0,525.0
226,450.0,15,3,-98.66666666666667,459.0,557.6666666666666
227,150.0,15,2,-41.5,419.5,461.0
227,200.0,23,3,-80.0,429.3333333333333,509.3333333333333
227,250.0,15,7,-63.57142857142857,449.42857142857144,513.0
228,50.0,6,2,140.0,651.5,511.5
228,150.0,18,2,-192.0,492.0,684.0
228,200.0,12,4,-101.25,429.25,530.5
230,100.0,3,2,177.0,758.5,581.5
230,350.0,9,2,-218.0,484.5,702.5
230,400.0,7,3,-142.0,563.3333333333334,705.3333333333334
232,150.0,13,2,11.0,437.5,426.5
232,200.0,17,2,-33.0,380.5,413.5
232,250.0,14,2,-6.0,468.0,474.0
232,300.0,6,2,-237.5,423.0,660.5
233,0.0,20,2,348.0,836.0,488.0
233,50.0,12,2,42.0,592.0,550.0
233,100.0,9,2,148.5,599.0,450.5
233,200.0,6,2,-115.0,545.0,660.0
233,250.0,5,2,103.0,554.0,451.0
234,50.0,10,2,79.0,660.0,581.0
234,200.0,11,3,161.0,785.0,624.0
234,250.0,6,2,178.0,792.0,614.0
235,150.0,5,2,-27.5,576.0,603.5
235,400.0,7,2,-427.5,480.5,908.0
236,350.0,16,3,76.33333333333333,576.6666666666666,500.3333333333333
236,400.0,8,4,117.0,579.5,462.5
237,300.0,16,3,-234.0,512.3333333333334,746.3333333333334
239,250.0,20,5,-38.4,504.4,542.8
239,300.0,7,2,89.0,575.0,486.0
240,0.0,11,2,39.0,411.0,372.0
240,50.0,15,5,86.2,557.2,471.0
240,100.0,12,2,43.5,350.5,307.0
241,200.0,17,2,46.0,552.5,506.5
241,300.0,10,4,-34.25,465.0,499.25
243,250.0,15,2,208.0,726.0,518.0
243,300.0,18,3,-107.33333333333333,483.6666666666667,591.0
243,350.0,10,2,45.0,543.5,498.5
244,250.0,14,2,-20.5,707.0,727.5
244,300.0,10,2,-110.5,590.0,700.5
245,300.0,12,3,-107.33333333333333,502.3333333333333,609.6666666666666
245,350.0,10,4,-85.25,492.0,577.25
246,450.0,17,4,10.5,653.5,643.0
247,450.0,4,3,-45.0,587.3333333333334,632.3333333333334
251,350.0,10,2,25.5,606.0,580.5
252,0.0,15,5,31.2,403.0,371.8
252,50.0,11,3,-53.0,356.0,409.0
252,100.0,4,2,-19.0,353.0,372.0
252,200.0,4,2,-90.0,380.0,470.0
252,300.0,6,2,18.0,406.0,388.0
254,0.0,9,3,-30.666666666666668,544.3333333333334,575.0
254,250.0,10,2,-48.0,443.0,491.0
254,400.0,3,2,-153.5,440.5,594.0
256,0.0,5,2,183.0,634.0,451.0
256,200.0,7,2,-92.0,367.0,459.0
256,250.0,12,2,-45.0,405.5,450.5
256,300.0,9,2,-137.5,389.0,526.5
256,450.0,4,2,-39.0,417.5,456.5
257,300.0,13,3,112.0,713.6666666666666,601.6666666666666
257,350.0,14,2,-23.5,638.0,661.5
257,400.0,12,2,-96.0,497.5,593.5
259,100.0,8,2,294.5,862.5,568.0
259,200.0,15,4,-72.5,507.5,580.0
259,250.0,15,3,-5.666666666666667,532.0,537.6666666666666
260,200.0,11,2,-243.5,392.5,636.0
260,250.0,12,2,-157.5,403.0,560.5
260,300.0,11,2,-58.5,525.0,583.5
260,350.0,10,2,-92.0,554.0,646.0
266,300.0,10,2,-199.5,477.0,676.5
266,350.0,12,2,-51.5,442.5,494.0
266,450.0,4,2,-174.5,461.0,635.5
268,450.0,9,3,-264.3333333333333,523.3333333333334,787.6666666666666
268,500.0,11,3,-211.33333333333334,570.0,781.3333333333334
270,550.0,5,2,43.5,730.0,686.5
271,250.0,11,4,3.5,485.25,481.75
273,0.0,8,2,-35.5,579.0,614.5
273,100.0,8,2,-45.5,599.5,645.0
273,200.0,11,3,185.66666666666666,690.6666666666666,505.0
274,300.0,13,3,50.333333333333336,601.0,550.6666666666666
276,50.0,9,2,224.0,726.5,502.5
276,100.0,7,3,3.0,540.0,537.0
276,250.0,10,2,-92.0,424.5,516.5
276,300.0,8,2,-123.5,464.5,588.0
276,350.0,6,2,-80.5,442.5,523.0
278,250.0,10,4,-97.25,508.25,605.5
280,250.0,16,4,72.75,622.0,549.25
280,300.0,16,3,-111.33333333333333,486.6666666666667,598.0
280,400.0,6,2,-47.0,476.0,523.0
282,200.0,17,3,-72.33333333333333,476.3333333333333,548.6666666666666
282,250.0,17,4,-61.25,422.25,483.5
283,200.0,6,2,-24.5,544.5,569.0
283,250.0,7,2,1.0,491.0,490.0
283,300.0,9,3,-16.666666666666668,562.0,578.6666666666666
283,350.0,10,2,21.0,587.5,566.5
283,400.0,8,2,-103.0,555.0,658.0
284,150.0,13,2,48.5,541.5,493.0
284,300.0,7,3,-102.0,474.6666666666667,576.6666666666666
285,0.0,3,2,-26.0,654.0,680.0
285,200.0,6,3,-124.33333333333333,489.0,613.3333333333334
285,250.0,11,2,-121.5,489.0,610.5
285,300.0,13,3,-53.333333333333336,529.6666666666666,583.0
285,350.0,10,2,-27.5,566.0,593.5
288,150.0,16,3,5.333333333333333,444.3333333333333,439.0
288,200.0,11,5,-59.2,370.4,429.6
293,50.0,7,2,-29.5,549.5,579.0
293,200.0,18,4,-79.5,425.25,504.75
294,0.0,9,2,-76.5,471.5,548.0
294,100.0,6,2,55.5,536.5,481.0
