subject,ssd,nstoptrials,n_matched_go,mean_violation,mean_stopFailureRT,mean_precedingGoRT
41,433.0,17,6,103.5,819.1666666666666,715.6666666666666
41,467.0,11,7,103.0,879.1428571428571,776.1428571428571
41,500.0,4,3,-103.0,852.3333333333334,955.3333333333334
44,267.0,7,2,-520.5,537.0,1057.5
44,300.0,15,3,-246.66666666666666,544.0,790.6666666666666
44,333.0,21,6,-78.0,556.0,634.0
44,367.0,20,5,-173.2,553.0,726.2
44,400.0,19,9,-148.22222222222223,572.2222222222222,720.4444444444445
44,433.0,16,6,-125.16666666666667,573.3333333333334,698.5
44,467.0,14,4,-31.0,596.25,627.25
44,500.0,10,7,-79.28571428571429,658.4285714285714,737.7142857142857
44,533.0,5,3,-24.0,668.3333333333334,692.3333333333334
44,567.0,3,2,-97.0,606.0,703.0
45,533.0,14,3,-248.66666666666666,759.0,1007.6666666666666
45,567.0,16,5,-62.2,775.8,838.0
45,600.0,19,4,43.25,836.5,793.25
45,633.0,27,9,-315.55555555555554,781.4444444444445,1097.0
45,667.0,23,9,-132.44444444444446,817.6666666666666,950.1111111111111
45,700.0,14,5,-35.8,971.8,1007.6
45,733.0,6,3,-53.0,954.0,1007.0
46,533.0,8,3,-103.66666666666667,677.3333333333334,781.0
46,567.0,8,2,-188.5,781.5,970.0
46,667.0,5,2,-133.0,857.0,990.0
46,700.0,5,2,179.0,899.0,720.0
46,767.0,9,4,35.0,847.25,812.25
46,800.0,8,2,-69.0,620.5,689.5
46,833.0,7,3,-19.666666666666668,772.0,791.6666666666666
46,867.0,7,3,-179.33333333333334,714.0,893.3333333333334
46,900.0,8,2,-671.0,602.5,1273.5
46,967.0,8,2,-272.0,777.0,1049.0
46,1033.0,8,3,43.0,958.3333333333334,915.3333333333334
46,1100.0,3,2,-59.0,923.5,982.5
48,467.0,5,2,-400.5,574.0,974.5
48,533.0,10,3,-355.3333333333333,706.6666666666666,1062.0
48,567.0,12,4,-265.5,735.5,1001.0
48,600.0,14,5,-87.2,642.4,729.6
48,633.0,15,6,-691.8333333333334,786.8333333333334,1478.6666666666667
48,667.0,10,6,-149.0,821.6666666666666,970.6666666666666
48,700.0,9,3,-90.33333333333333,781.3333333333334,871.6666666666666
48,733.0,12,5,-236.8,926.4,1163.2
48,767.0,10,5,-197.6,828.4,1026.0
48,833.0,11,5,-129.6,951.6,1081.2
48,867.0,4,2,-195.00000000000006,1058.5,1253.5
49,50.0,24,2,-16.0,1093.5,1109.5
49,467.0,7,2,-601.5,750.0,1351.5
49,533.0,18,6,-274.1666666666667,659.6666666666666,933.8333333333334
49,567.0,16,5,-1.4,785.4,786.8
49,600.0,13,4,-251.0,741.0,992.0
49,633.0,16,6,-285.6666666666667,761.0,1046.6666666666667
49,667.0,19,2,-138.0,822.5,960.5
49,700.0,14,8,-122.625,907.75,1030.375
49,733.0,9,3,-716.6666666666666,826.6666666666666,1543.3333333333333
49,767.0,5,4,167.75,1211.75,1044.0
50,50.0,24,2,-149.0,548.0,697.0
50,133.0,20,5,-106.2,392.6,498.8
50,167.0,37,10,-133.2,465.8,599.0
50,200.0,38,17,-57.529411764705884,505.52941176470586,563.0588235294117
50,233.0,23,10,-20.5,528.4,548.9
50,267.0,12,6,-119.83333333333333,544.3333333333334,664.1666666666666
50,300.0,4,3,5.333333333333333,632.6666666666666,627.3333333333334
51,133.0,21,2,-78.5,411.0,489.5
51,167.0,33,12,-60.5,441.25,501.75
51,200.0,30,9,-192.44444444444446,478.6666666666667,671.1111111111111
51,233.0,25,12,-90.16666666666667,458.6666666666667,548.8333333333334
51,267.0,19,5,-132.2,483.4,615.6
51,300.0,11,7,-19.714285714285715,519.2857142857143,539.0
51,333.0,2,2,-48.5,492.5,541.0
52,200.0,11,3,-180.0,408.6666666666667,588.6666666666666
52,233.0,17,4,-82.25,470.0,552.25
52,267.0,30,7,-75.42857142857143,518.7142857142857,594.1428571428571
52,300.0,36,16,-104.5,484.25,588.75
