ssd,subject,violation,study
100.0,5411,,TurkSimpleLow
150.0,5411,,TurkSimpleLow
200.0,5411,,TurkSimpleLow
250.0,5411,-51.16666666666666,TurkSimpleLow
300.0,5411,50.72727272727273,TurkSimpleLow
350.0,5411,-123.0,TurkSimpleLow
400.0,5411,101.0,TurkSimpleLow
450.0,5411,,TurkSimpleLow
500.0,5411,,TurkSimpleLow
550.0,5411,,TurkSimpleLow
600.0,5411,,TurkSimpleLow
0.0,5412,50.0,TurkSimpleLow
50.0,5412,,TurkSimpleLow
100.0,5412,-23.5,TurkSimpleLow
150.0,5412,-62.75,TurkSimpleLow
200.0,5412,10.0,TurkSimpleLow
250.0,5412,,TurkSimpleLow
300.0,5412,83.33333333333333,TurkSimpleLow
350.0,5412,-66.5,TurkSimpleLow
400.0,5412,58.0,TurkSimpleLow
450.0,5412,,TurkSimpleLow
500.0,5412,,TurkSimpleLow
550.0,5412,,TurkSimpleLow
600.0,5412,,TurkSimpleLow
0.0,5414,,TurkSimpleLow
50.0,5414,,TurkSimpleLow
100.0,5414,,TurkSimpleLow
150.0,5414,,TurkSimpleLow
200.0,5414,,TurkSimpleLow
250.0,5414,-151.2,TurkSimpleLow
300.0,5414,99.0,TurkSimpleLow
350.0,5414,-21.4,TurkSimpleLow
400.0,5414,-39.5,TurkSimpleLow
450.0,5414,110.0,TurkSimpleLow
500.0,5414,,TurkSimpleLow
550.0,5414,,TurkSimpleLow
600.0,5414,,TurkSimpleLow
0.0,5415,,TurkSimpleLow
50.0,5415,,TurkSimpleLow
100.0,5415,,TurkSimpleLow
150.0,5415,83.75,TurkSimpleLow
200.0,5415,21.4,TurkSimpleLow
250.0,5415,-1.5,TurkSimpleLow
300.0,5415,,TurkSimpleLow
350.0,5415,,TurkSimpleLow
400.0,5415,,TurkSimpleLow
450.0,5415,,TurkSimpleLow
500.0,5415,,TurkSimpleLow
550.0,5415,,TurkSimpleLow
600.0,5415,,TurkSimpleLow
0.0,5416,,TurkSimpleLow
50.0,5416,229.5,TurkSimpleLow
100.0,5416,,TurkSimpleLow
150.0,5416,108.0,TurkSimpleLow
200.0,5416,21.428571428571427,TurkSimpleLow
250.0,5416,36.75,TurkSimpleLow
300.0,5416,-192.16666666666663,TurkSimpleLow
350.0,5416,,TurkSimpleLow
400.0,5416,,TurkSimpleLow
450.0,5416,,TurkSimpleLow
500.0,5416,,TurkSimpleLow
550.0,5416,,TurkSimpleLow
600.0,5416,,TurkSimpleLow
0.0,5418,,TurkSimpleLow
50.0,5418,,TurkSimpleLow
100.0,5418,,TurkSimpleLow
150.0,5418,,TurkSimpleLow
200.0,5418,-59.0,TurkSimpleLow
250.0,5418,-48.625,TurkSimpleLow
300.0,5418,-1.8571428571428568,TurkSimpleLow
350.0,5418,49.0,TurkSimpleLow
400.0,5418,,TurkSimpleLow
450.0,5418,,TurkSimpleLow
500.0,5418,,TurkSimpleLow
550.0,5418,,TurkSimpleLow
600.0,5418,,TurkSimpleLow
0.0,5419,,TurkSimpleLow
50.0,5419,,TurkSimpleLow
100.0,5419,,TurkSimpleLow
150.0,5419,,TurkSimpleLow
200.0,5419,,TurkSimpleLow
250.0,5419,-93.625,TurkSimpleLow
300.0,5419,-20.8,TurkSimpleLow
350.0,5419,-52.33333333333334,TurkSimpleLow
400.0,5419,35.0,TurkSimpleLow
450.0,5419,22.0,TurkSimpleLow
500.0,5419,,TurkSimpleLow
550.0,5419,,TurkSimpleLow
600.0,5419,,TurkSimpleLow
0.0,5420,,TurkSimpleLow
50.0,5420,,TurkSimpleLow
100.0,5420,,TurkSimpleLow
150.0,5420,,TurkSimpleLow
200.0,5420,-63.0,TurkSimpleLow
250.0,5420,-88.5,TurkSimpleLow
300.0,5420,-97.75,TurkSimpleLow
350.0,5420,-66.14285714285714,TurkSimpleLow
400.0,5420,-99.2,TurkSimpleLow
450.0,5420,-184.5,TurkSimpleLow
500.0,5420,,TurkSimpleLow
550.0,5420,,TurkSimpleLow
600.0,5420,,TurkSimpleLow
0.0,5421,,TurkSimpleLow
50.0,5421,,TurkSimpleLow
100.0,5421,,TurkSimpleLow
150.0,5421,,TurkSimpleLow
200.0,5421,,TurkSimpleLow
250.0,5421,,TurkSimpleLow
300.0,5421,3.5,TurkSimpleLow
350.0,5421,-124.8,TurkSimpleLow
400.0,5421,-126.0,TurkSimpleLow
450.0,5421,,TurkSimpleLow
500.0,5421,,TurkSimpleLow
550.0,5421,,TurkSimpleLow
600.0,5421,,TurkSimpleLow
0.0,5422,,TurkSimpleLow
50.0,5422,,TurkSimpleLow
100.0,5422,,TurkSimpleLow
150.0,5422,,TurkSimpleLow
200.0,5422,,TurkSimpleLow
250.0,5422,-55.66666666666666,TurkSimpleLow
300.0,5422,-64.42857142857143,TurkSimpleLow
350.0,5422,-13.333333333333336,TurkSimpleLow
400.0,5422,,TurkSimpleLow
450.0,5422,,TurkSimpleLow
500.0,5422,,TurkSimpleLow
550.0,5422,,TurkSimpleLow
600.0,5422,,TurkSimpleLow
0.0,5423,,TurkSimpleLow
50.0,5423,,TurkSimpleLow
100.0,5423,,TurkSimpleLow
150.0,5423,,TurkSimpleLow
200.0,5423,,TurkSimpleLow
250.0,5423,,TurkSimpleLow
300.0,5423,,TurkSimpleLow
350.0,5423,,TurkSimpleLow
400.0,5423,-111.2,TurkSimpleLow
450.0,5423,-69.4,TurkSimpleLow
500.0,5423,-32.0,TurkSimpleLow
550.0,5423,,TurkSimpleLow
600.0,5423,,TurkSimpleLow
0.0,5425,,TurkSimpleLow
50.0,5425,,TurkSimpleLow
100.0,5425,,TurkSimpleLow
150.0,5425,,TurkSimpleLow
200.0,5425,,TurkSimpleLow
250.0,5425,,TurkSimpleLow
300.0,5425,,TurkSimpleLow
350.0,5425,-59.0,TurkSimpleLow
400.0,5425,-166.75,TurkSimpleLow
450.0,5425,-64.0,TurkSimpleLow
500.0,5425,41.8,TurkSimpleLow
550.0,5425,17.75,TurkSimpleLow
600.0,5425,77.5,TurkSimpleLow
0.0,5426,,TurkSimpleLow
50.0,5426,,TurkSimpleLow
100.0,5426,,TurkSimpleLow
150.0,5426,,TurkSimpleLow
200.0,5426,61.25,TurkSimpleLow
250.0,5426,18.714285714285715,TurkSimpleLow
300.0,5426,-108.75,TurkSimpleLow
350.0,5426,1.3333333333333333,TurkSimpleLow
400.0,5426,-1.5,TurkSimpleLow
450.0,5426,,TurkSimpleLow
500.0,5426,,TurkSimpleLow
550.0,5426,,TurkSimpleLow
600.0,5426,,TurkSimpleLow
0.0,5427,,TurkSimpleLow
50.0,5427,,TurkSimpleLow
100.0,5427,,TurkSimpleLow
150.0,5427,30.0,TurkSimpleLow
200.0,5427,49.54545454545455,TurkSimpleLow
250.0,5427,-16.5,TurkSimpleLow
300.0,5427,,TurkSimpleLow
350.0,5427,,TurkSimpleLow
400.0,5427,,TurkSimpleLow
450.0,5427,,TurkSimpleLow
500.0,5427,,TurkSimpleLow
550.0,5427,,TurkSimpleLow
600.0,5427,,TurkSimpleLow
0.0,5428,,TurkSimpleLow
50.0,5428,,TurkSimpleLow
100.0,5428,,TurkSimpleLow
150.0,5428,,TurkSimpleLow
200.0,5428,,TurkSimpleLow
250.0,5428,-11.2,TurkSimpleLow
300.0,5428,1.1666666666666667,TurkSimpleLow
350.0,5428,-46.2,TurkSimpleLow
400.0,5428,12.5,TurkSimpleLow
450.0,5428,,TurkSimpleLow
500.0,5428,,TurkSimpleLow
550.0,5428,-37.5,TurkSimpleLow
600.0,5428,,TurkSimpleLow
0.0,5429,,TurkSimpleLow
50.0,5429,,TurkSimpleLow
100.0,5429,,TurkSimpleLow
150.0,5429,,TurkSimpleLow
200.0,5429,,TurkSimpleLow
250.0,5429,,TurkSimpleLow
300.0,5429,-6.333333333333332,TurkSimpleLow
350.0,5429,-12.428571428571427,TurkSimpleLow
400.0,5429,-56.714285714285715,TurkSimpleLow
450.0,5429,,TurkSimpleLow
500.0,5429,,TurkSimpleLow
550.0,5429,,TurkSimpleLow
600.0,5429,,TurkSimpleLow
0.0,5430,,TurkSimpleLow
50.0,5430,,TurkSimpleLow
100.0,5430,,TurkSimpleLow
150.0,5430,,TurkSimpleLow
200.0,5430,,TurkSimpleLow
250.0,5430,-466.0,TurkSimpleLow
300.0,5430,-26.0,TurkSimpleLow
350.0,5430,-51.88888888888889,TurkSimpleLow
400.0,5430,-91.8,TurkSimpleLow
450.0,5430,22.0,TurkSimpleLow
500.0,5430,,TurkSimpleLow
550.0,5430,,TurkSimpleLow
600.0,5430,,TurkSimpleLow
0.0,5431,,TurkSimpleLow
50.0,5431,,TurkSimpleLow
100.0,5431,102.0,TurkSimpleLow
150.0,5431,54.714285714285715,TurkSimpleLow
200.0,5431,-16.857142857142858,TurkSimpleLow
250.0,5431,-101.66666666666669,TurkSimpleLow
300.0,5431,-28.0,TurkSimpleLow
350.0,5431,,TurkSimpleLow
400.0,5431,,TurkSimpleLow
450.0,5431,,TurkSimpleLow
500.0,5431,,TurkSimpleLow
550.0,5431,,TurkSimpleLow
600.0,5431,,TurkSimpleLow
0.0,5432,,TurkSimpleLow
50.0,5432,,TurkSimpleLow
100.0,5432,,TurkSimpleLow
150.0,5432,,TurkSimpleLow
200.0,5432,,TurkSimpleLow
250.0,5432,,TurkSimpleLow
300.0,5432,,TurkSimpleLow
350.0,5432,,TurkSimpleLow
400.0,5432,48.0,TurkSimpleLow
450.0,5432,-248.0,TurkSimpleLow
500.0,5432,-186.0,TurkSimpleLow
550.0,5432,-184.625,TurkSimpleLow
600.0,5432,29.57142857142857,TurkSimpleLow
0.0,5433,,TurkSimpleLow
50.0,5433,,TurkSimpleLow
100.0,5433,,TurkSimpleLow
150.0,5433,32.0,TurkSimpleLow
200.0,5433,18.666666666666668,TurkSimpleLow
250.0,5433,-10.625,TurkSimpleLow
300.0,5433,-35.5,TurkSimpleLow
350.0,5433,-41.333333333333336,TurkSimpleLow
400.0,5433,,TurkSimpleLow
450.0,5433,,TurkSimpleLow
500.0,5433,,TurkSimpleLow
550.0,5433,,TurkSimpleLow
600.0,5433,,TurkSimpleLow
0.0,5434,,TurkSimpleLow
50.0,5434,,TurkSimpleLow
100.0,5434,,TurkSimpleLow
150.0,5434,,TurkSimpleLow
200.0,5434,46.4,TurkSimpleLow
250.0,5434,33.625,TurkSimpleLow
300.0,5434,-12.0,TurkSimpleLow
350.0,5434,,TurkSimpleLow
400.0,5434,,TurkSimpleLow
450.0,5434,,TurkSimpleLow
500.0,5434,,TurkSimpleLow
550.0,5434,,TurkSimpleLow
600.0,5434,,TurkSimpleLow
0.0,5435,,TurkSimpleLow
50.0,5435,,TurkSimpleLow
100.0,5435,,TurkSimpleLow
150.0,5435,,TurkSimpleLow
200.0,5435,,TurkSimpleLow
250.0,5435,3.5,TurkSimpleLow
300.0,5435,6.857142857142858,TurkSimpleLow
350.0,5435,-57.5,TurkSimpleLow
400.0,5435,-53.2,TurkSimpleLow
450.0,5435,-30.8,TurkSimpleLow
500.0,5435,,TurkSimpleLow
550.0,5435,,TurkSimpleLow
600.0,5435,,TurkSimpleLow
0.0,5436,,TurkSimpleLow
50.0,5436,,TurkSimpleLow
100.0,5436,,TurkSimpleLow
150.0,5436,,TurkSimpleLow
200.0,5436,-43.75,TurkSimpleLow
250.0,5436,-74.0,TurkSimpleLow
300.0,5436,-74.0,TurkSimpleLow
350.0,5436,-69.33333333333333,TurkSimpleLow
400.0,5436,-87.33333333333331,TurkSimpleLow
450.0,5436,,TurkSimpleLow
500.0,5436,,TurkSimpleLow
550.0,5436,,TurkSimpleLow
600.0,5436,,TurkSimpleLow
0.0,5438,,TurkSimpleLow
50.0,5438,,TurkSimpleLow
100.0,5438,,TurkSimpleLow
150.0,5438,,TurkSimpleLow
200.0,5438,64.0,TurkSimpleLow
250.0,5438,-47.9,TurkSimpleLow
300.0,5438,-22.5,TurkSimpleLow
350.0,5438,86.33333333333331,TurkSimpleLow
400.0,5438,,TurkSimpleLow
450.0,5438,,TurkSimpleLow
500.0,5438,,TurkSimpleLow
550.0,5438,,TurkSimpleLow
600.0,5438,,TurkSimpleLow
0.0,5439,,TurkSimpleLow
50.0,5439,,TurkSimpleLow
100.0,5439,,TurkSimpleLow
150.0,5439,,TurkSimpleLow
200.0,5439,97.0,TurkSimpleLow
250.0,5439,-20.33333333333333,TurkSimpleLow
300.0,5439,46.5,TurkSimpleLow
350.0,5439,,TurkSimpleLow
400.0,5439,,TurkSimpleLow
450.0,5439,,TurkSimpleLow
500.0,5439,,TurkSimpleLow
550.0,5439,,TurkSimpleLow
600.0,5439,,TurkSimpleLow
0.0,5441,-107.33333333333331,TurkSimpleLow
50.0,5441,,TurkSimpleLow
100.0,5441,73.0,TurkSimpleLow
150.0,5441,54.5,TurkSimpleLow
200.0,5441,,TurkSimpleLow
250.0,5441,102.0,TurkSimpleLow
300.0,5441,-34.0,TurkSimpleLow
350.0,5441,-103.66666666666669,TurkSimpleLow
400.0,5441,-45.0,TurkSimpleLow
450.0,5441,,TurkSimpleLow
500.0,5441,,TurkSimpleLow
550.0,5441,,TurkSimpleLow
600.0,5441,,TurkSimpleLow
0.0,5443,,TurkSimpleLow
50.0,5443,,TurkSimpleLow
100.0,5443,,TurkSimpleLow
150.0,5443,,TurkSimpleLow
200.0,5443,,TurkSimpleLow
250.0,5443,,TurkSimpleLow
300.0,5443,39.66666666666666,TurkSimpleLow
350.0,5443,-256.6666666666667,TurkSimpleLow
400.0,5443,-54.5,TurkSimpleLow
450.0,5443,-26.6,TurkSimpleLow
500.0,5443,,TurkSimpleLow
550.0,5443,,TurkSimpleLow
600.0,5443,,TurkSimpleLow
0.0,5444,,TurkSimpleLow
50.0,5444,,TurkSimpleLow
100.0,5444,,TurkSimpleLow
150.0,5444,,TurkSimpleLow
200.0,5444,,TurkSimpleLow
250.0,5444,,TurkSimpleLow
300.0,5444,-329.0,TurkSimpleLow
350.0,5444,-76.8,TurkSimpleLow
400.0,5444,13.5,TurkSimpleLow
450.0,5444,13.0,TurkSimpleLow
500.0,5444,,TurkSimpleLow
550.0,5444,,TurkSimpleLow
600.0,5444,,TurkSimpleLow
0.0,5445,,TurkSimpleLow
50.0,5445,,TurkSimpleLow
100.0,5445,,TurkSimpleLow
150.0,5445,23.33333333333333,TurkSimpleLow
200.0,5445,1.8333333333333333,TurkSimpleLow
250.0,5445,55.22222222222222,TurkSimpleLow
300.0,5445,,TurkSimpleLow
350.0,5445,,TurkSimpleLow
400.0,5445,,TurkSimpleLow
450.0,5445,,TurkSimpleLow
500.0,5445,,TurkSimpleLow
550.0,5445,,TurkSimpleLow
600.0,5445,,TurkSimpleLow
0.0,5446,,TurkSimpleLow
50.0,5446,,TurkSimpleLow
100.0,5446,,TurkSimpleLow
150.0,5446,-8.666666666666666,TurkSimpleLow
200.0,5446,8.75,TurkSimpleLow
250.0,5446,41.444444444444436,TurkSimpleLow
300.0,5446,-443.0,TurkSimpleLow
350.0,5446,-76.5,TurkSimpleLow
400.0,5446,,TurkSimpleLow
450.0,5446,,TurkSimpleLow
500.0,5446,,TurkSimpleLow
550.0,5446,,TurkSimpleLow
600.0,5446,,TurkSimpleLow
0.0,5448,,TurkSimpleLow
50.0,5448,,TurkSimpleLow
100.0,5448,,TurkSimpleLow
150.0,5448,,TurkSimpleLow
200.0,5448,,TurkSimpleLow
250.0,5448,-82.75,TurkSimpleLow
300.0,5448,-98.84615384615385,TurkSimpleLow
350.0,5448,-79.33333333333333,TurkSimpleLow
400.0,5448,,TurkSimpleLow
450.0,5448,,TurkSimpleLow
500.0,5448,,TurkSimpleLow
550.0,5448,,TurkSimpleLow
600.0,5448,,TurkSimpleLow
0.0,5449,,TurkSimpleLow
50.0,5449,,TurkSimpleLow
100.0,5449,,TurkSimpleLow
150.0,5449,,TurkSimpleLow
200.0,5449,12.0,TurkSimpleLow
250.0,5449,190.66666666666663,TurkSimpleLow
300.0,5449,-84.66666666666667,TurkSimpleLow
350.0,5449,-82.3,TurkSimpleLow
400.0,5449,-38.75,TurkSimpleLow
450.0,5449,,TurkSimpleLow
500.0,5449,,TurkSimpleLow
550.0,5449,,TurkSimpleLow
600.0,5449,,TurkSimpleLow
0.0,5450,,TurkSimpleLow
50.0,5450,,TurkSimpleLow
100.0,5450,,TurkSimpleLow
150.0,5450,,TurkSimpleLow
200.0,5450,,TurkSimpleLow
250.0,5450,-41.555555555555564,TurkSimpleLow
300.0,5450,5.583333333333332,TurkSimpleLow
350.0,5450,-60.33333333333334,TurkSimpleLow
400.0,5450,,TurkSimpleLow
450.0,5450,,TurkSimpleLow
500.0,5450,,TurkSimpleLow
550.0,5450,,TurkSimpleLow
600.0,5450,,TurkSimpleLow
0.0,5451,,TurkSimpleLow
50.0,5451,,TurkSimpleLow
100.0,5451,,TurkSimpleLow
150.0,5451,,TurkSimpleLow
200.0,5451,,TurkSimpleLow
250.0,5451,,TurkSimpleLow
300.0,5451,-92.33333333333331,TurkSimpleLow
350.0,5451,9.0,TurkSimpleLow
400.0,5451,-245.375,TurkSimpleLow
450.0,5451,-34.25,TurkSimpleLow
500.0,5451,,TurkSimpleLow
550.0,5451,,TurkSimpleLow
600.0,5451,,TurkSimpleLow
0.0,5454,,TurkSimpleLow
50.0,5454,,TurkSimpleLow
100.0,5454,,TurkSimpleLow
150.0,5454,-87.33333333333331,TurkSimpleLow
200.0,5454,14.0,TurkSimpleLow
250.0,5454,-109.22222222222223,TurkSimpleLow
300.0,5454,-201.5,TurkSimpleLow
350.0,5454,,TurkSimpleLow
400.0,5454,,TurkSimpleLow
450.0,5454,,TurkSimpleLow
500.0,5454,,TurkSimpleLow
550.0,5454,,TurkSimpleLow
600.0,5454,,TurkSimpleLow
0.0,5456,,TurkSimpleLow
50.0,5456,,TurkSimpleLow
100.0,5456,,TurkSimpleLow
150.0,5456,,TurkSimpleLow
200.0,5456,,TurkSimpleLow
250.0,5456,-14.5,TurkSimpleLow
300.0,5456,-108.875,TurkSimpleLow
350.0,5456,3.363636363636364,TurkSimpleLow
400.0,5456,-58.0,TurkSimpleLow
450.0,5456,,TurkSimpleLow
500.0,5456,,TurkSimpleLow
550.0,5456,,TurkSimpleLow
600.0,5456,,TurkSimpleLow
0.0,5457,,TurkSimpleLow
50.0,5457,,TurkSimpleLow
100.0,5457,,TurkSimpleLow
150.0,5457,,TurkSimpleLow
200.0,5457,40.25,TurkSimpleLow
250.0,5457,-46.72727272727273,TurkSimpleLow
300.0,5457,-13.0,TurkSimpleLow
350.0,5457,73.5,TurkSimpleLow
400.0,5457,,TurkSimpleLow
450.0,5457,,TurkSimpleLow
500.0,5457,,TurkSimpleLow
550.0,5457,,TurkSimpleLow
600.0,5457,,TurkSimpleLow
0.0,5458,,TurkSimpleLow
50.0,5458,,TurkSimpleLow
100.0,5458,,TurkSimpleLow
150.0,5458,,TurkSimpleLow
200.0,5458,14.375,TurkSimpleLow
250.0,5458,-60.16666666666666,TurkSimpleLow
300.0,5458,-34.2,TurkSimpleLow
350.0,5458,23.66666666666667,TurkSimpleLow
400.0,5458,,TurkSimpleLow
450.0,5458,,TurkSimpleLow
500.0,5458,,TurkSimpleLow
550.0,5458,,TurkSimpleLow
600.0,5458,,TurkSimpleLow
0.0,5459,,TurkSimpleLow
50.0,5459,,TurkSimpleLow
100.0,5459,,TurkSimpleLow
150.0,5459,,TurkSimpleLow
200.0,5459,,TurkSimpleLow
250.0,5459,-60.85714285714285,TurkSimpleLow
300.0,5459,68.55555555555556,TurkSimpleLow
350.0,5459,-8.0,TurkSimpleLow
400.0,5459,,TurkSimpleLow
450.0,5459,,TurkSimpleLow
500.0,5459,,TurkSimpleLow
550.0,5459,,TurkSimpleLow
600.0,5459,,TurkSimpleLow
0.0,5460,,TurkSimpleLow
50.0,5460,,TurkSimpleLow
100.0,5460,27.0,TurkSimpleLow
150.0,5460,19.5,TurkSimpleLow
200.0,5460,5.0,TurkSimpleLow
250.0,5460,37.142857142857146,TurkSimpleLow
300.0,5460,49.5,TurkSimpleLow
350.0,5460,,TurkSimpleLow
400.0,5460,,TurkSimpleLow
450.0,5460,,TurkSimpleLow
500.0,5460,,TurkSimpleLow
550.0,5460,,TurkSimpleLow
600.0,5460,,TurkSimpleLow
0.0,5461,,TurkSimpleLow
50.0,5461,,TurkSimpleLow
100.0,5461,,TurkSimpleLow
150.0,5461,,TurkSimpleLow
200.0,5461,,TurkSimpleLow
250.0,5461,-12.777777777777779,TurkSimpleLow
300.0,5461,16.77777777777778,TurkSimpleLow
350.0,5461,-134.5,TurkSimpleLow
400.0,5461,,TurkSimpleLow
450.0,5461,,TurkSimpleLow
500.0,5461,,TurkSimpleLow
550.0,5461,,TurkSimpleLow
600.0,5461,,TurkSimpleLow
0.0,5463,,TurkSimpleLow
50.0,5463,,TurkSimpleLow
100.0,5463,,TurkSimpleLow
150.0,5463,,TurkSimpleLow
200.0,5463,,TurkSimpleLow
250.0,5463,-39.5,TurkSimpleLow
300.0,5463,-36.5,TurkSimpleLow
350.0,5463,-98.71428571428572,TurkSimpleLow
400.0,5463,-64.66666666666667,TurkSimpleLow
450.0,5463,,TurkSimpleLow
500.0,5463,,TurkSimpleLow
550.0,5463,,TurkSimpleLow
600.0,5463,,TurkSimpleLow
0.0,5465,,TurkSimpleLow
50.0,5465,,TurkSimpleLow
100.0,5465,,TurkSimpleLow
150.0,5465,,TurkSimpleLow
200.0,5465,,TurkSimpleLow
250.0,5465,,TurkSimpleLow
300.0,5465,,TurkSimpleLow
350.0,5465,,TurkSimpleLow
400.0,5465,-111.75,TurkSimpleLow
450.0,5465,-135.0,TurkSimpleLow
500.0,5465,-48.42857142857143,TurkSimpleLow
550.0,5465,-108.0,TurkSimpleLow
600.0,5465,,TurkSimpleLow
0.0,5466,,TurkSimpleLow
50.0,5466,,TurkSimpleLow
100.0,5466,,TurkSimpleLow
150.0,5466,,TurkSimpleLow
200.0,5466,66.33333333333333,TurkSimpleLow
250.0,5466,-40.66666666666666,TurkSimpleLow
300.0,5466,49.6,TurkSimpleLow
350.0,5466,35.5,TurkSimpleLow
400.0,5466,-69.0,TurkSimpleLow
450.0,5466,,TurkSimpleLow
500.0,5466,,TurkSimpleLow
550.0,5466,,TurkSimpleLow
600.0,5466,,TurkSimpleLow
0.0,5467,,TurkSimpleLow
50.0,5467,,TurkSimpleLow
100.0,5467,,TurkSimpleLow
150.0,5467,,TurkSimpleLow
200.0,5467,,TurkSimpleLow
250.0,5467,,TurkSimpleLow
300.0,5467,-97.5,TurkSimpleLow
350.0,5467,-34.2,TurkSimpleLow
400.0,5467,-0.6666666666666666,TurkSimpleLow
450.0,5467,-81.2,TurkSimpleLow
500.0,5467,-105.25,TurkSimpleLow
550.0,5467,-31.2,TurkSimpleLow
600.0,5467,,TurkSimpleLow
0.0,5469,,TurkSimpleLow
50.0,5469,,TurkSimpleLow
100.0,5469,,TurkSimpleLow
150.0,5469,,TurkSimpleLow
200.0,5469,-89.66666666666669,TurkSimpleLow
250.0,5469,5.833333333333332,TurkSimpleLow
300.0,5469,5.75,TurkSimpleLow
350.0,5469,34.666666666666664,TurkSimpleLow
400.0,5469,,TurkSimpleLow
450.0,5469,,TurkSimpleLow
500.0,5469,,TurkSimpleLow
550.0,5469,,TurkSimpleLow
600.0,5469,,TurkSimpleLow
0.0,5470,,TurkSimpleLow
50.0,5470,,TurkSimpleLow
100.0,5470,,TurkSimpleLow
150.0,5470,,TurkSimpleLow
200.0,5470,,TurkSimpleLow
250.0,5470,-29.25,TurkSimpleLow
300.0,5470,-188.2,TurkSimpleLow
350.0,5470,-20.545454545454547,TurkSimpleLow
400.0,5470,-67.75,TurkSimpleLow
450.0,5470,,TurkSimpleLow
500.0,5470,,TurkSimpleLow
550.0,5470,,TurkSimpleLow
600.0,5470,,TurkSimpleLow
0.0,5473,,TurkSimpleLow
50.0,5473,,TurkSimpleLow
100.0,5473,,TurkSimpleLow
150.0,5473,11.333333333333336,TurkSimpleLow
200.0,5473,,TurkSimpleLow
250.0,5473,-21.222222222222218,TurkSimpleLow
300.0,5473,-1.875,TurkSimpleLow
350.0,5473,-4.333333333333333,TurkSimpleLow
400.0,5473,,TurkSimpleLow
450.0,5473,,TurkSimpleLow
500.0,5473,,TurkSimpleLow
550.0,5473,,TurkSimpleLow
600.0,5473,,TurkSimpleLow
0.0,5474,,TurkSimpleLow
50.0,5474,,TurkSimpleLow
100.0,5474,,TurkSimpleLow
150.0,5474,,TurkSimpleLow
200.0,5474,,TurkSimpleLow
250.0,5474,27.285714285714285,TurkSimpleLow
300.0,5474,28.8,TurkSimpleLow
350.0,5474,-81.8,TurkSimpleLow
400.0,5474,-44.0,TurkSimpleLow
450.0,5474,,TurkSimpleLow
500.0,5474,,TurkSimpleLow
550.0,5474,,TurkSimpleLow
600.0,5474,,TurkSimpleLow
0.0,5476,,TurkSimpleLow
50.0,5476,,TurkSimpleLow
100.0,5476,,TurkSimpleLow
150.0,5476,,TurkSimpleLow
200.0,5476,65.66666666666667,TurkSimpleLow
250.0,5476,-33.8,TurkSimpleLow
300.0,5476,-15.857142857142858,TurkSimpleLow
350.0,5476,14.0,TurkSimpleLow
400.0,5476,,TurkSimpleLow
450.0,5476,,TurkSimpleLow
500.0,5476,,TurkSimpleLow
550.0,5476,,TurkSimpleLow
600.0,5476,,TurkSimpleLow
0.0,5477,,TurkSimpleLow
50.0,5477,,TurkSimpleLow
100.0,5477,,TurkSimpleLow
150.0,5477,,TurkSimpleLow
200.0,5477,28.57142857142857,TurkSimpleLow
250.0,5477,55.0,TurkSimpleLow
300.0,5477,-127.44444444444444,TurkSimpleLow
350.0,5477,-113.33333333333331,TurkSimpleLow
400.0,5477,,TurkSimpleLow
450.0,5477,,TurkSimpleLow
500.0,5477,,TurkSimpleLow
550.0,5477,,TurkSimpleLow
600.0,5477,,TurkSimpleLow
0.0,5479,,TurkSimpleLow
50.0,5479,,TurkSimpleLow
100.0,5479,,TurkSimpleLow
150.0,5479,,TurkSimpleLow
200.0,5479,47.75,TurkSimpleLow
250.0,5479,-58.25,TurkSimpleLow
300.0,5479,-28.285714285714285,TurkSimpleLow
350.0,5479,52.33333333333334,TurkSimpleLow
400.0,5479,-14.0,TurkSimpleLow
450.0,5479,,TurkSimpleLow
500.0,5479,,TurkSimpleLow
550.0,5479,,TurkSimpleLow
600.0,5479,,TurkSimpleLow
0.0,5480,,TurkSimpleLow
50.0,5480,,TurkSimpleLow
100.0,5480,,TurkSimpleLow
150.0,5480,,TurkSimpleLow
200.0,5480,,TurkSimpleLow
250.0,5480,4.666666666666667,TurkSimpleLow
300.0,5480,,TurkSimpleLow
350.0,5480,-8.875,TurkSimpleLow
400.0,5480,-41.833333333333336,TurkSimpleLow
450.0,5480,,TurkSimpleLow
500.0,5480,,TurkSimpleLow
550.0,5480,,TurkSimpleLow
600.0,5480,,TurkSimpleLow
0.0,5481,,TurkSimpleLow
50.0,5481,,TurkSimpleLow
100.0,5481,,TurkSimpleLow
150.0,5481,-51.33333333333334,TurkSimpleLow
200.0,5481,51.375,TurkSimpleLow
250.0,5481,-35.875,TurkSimpleLow
300.0,5481,-50.0,TurkSimpleLow
350.0,5481,,TurkSimpleLow
400.0,5481,,TurkSimpleLow
450.0,5481,,TurkSimpleLow
500.0,5481,,TurkSimpleLow
550.0,5481,,TurkSimpleLow
600.0,5481,,TurkSimpleLow
0.0,5482,,TurkSimpleLow
50.0,5482,,TurkSimpleLow
100.0,5482,,TurkSimpleLow
150.0,5482,,TurkSimpleLow
200.0,5482,-43.0,TurkSimpleLow
250.0,5482,-91.33333333333331,TurkSimpleLow
300.0,5482,-58.88888888888889,TurkSimpleLow
350.0,5482,-17.0,TurkSimpleLow
400.0,5482,-1.0,TurkSimpleLow
450.0,5482,,TurkSimpleLow
